25.03.2010 15:44:25	Сом	Малая.	13,55	3	Опарыш	Рыба
25.03.2010 15:48:17	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 15:52:08	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 15:52:08	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 16:03:46	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 16:07:38	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 16:11:33	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 16:15:26	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 16:19:18	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 16:19:18	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 16:23:11	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 16:27:03	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 16:34:48	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 16:38:40	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 16:46:24	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 16:46:24	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 16:50:16	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 16:50:16	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 16:54:08	Сом	Малая.	13,55	3	Опарыш	Рыба
25.03.2010 16:58:00	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 16:58:00	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 17:01:47	Рыбалка остановлена (капча)					Рыба
25.03.2010 17:05:32	Рыбалка запущена.					Рыба
25.03.2010 17:09:28	Рыбалка остановлена (капча)					Рыба
25.03.2010 17:15:19	Рыбалка запущена.					Рыба
25.03.2010 17:15:26	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 17:15:26	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 17:15:26	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 17:19:19	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 17:23:10	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 17:27:02	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 17:27:02	Сом	Гигантская.	15,15	7	Опарыш	Рыба
25.03.2010 17:31:00	Сом	Гигантская.	15,15	7	Опарыш	Рыба
25.03.2010 17:38:45	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 17:38:45	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 17:46:36	Свиток целителя II	Малёк.	30	2	Опарыш	Вещь
25.03.2010 17:50:22	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 17:54:13	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 17:54:13	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 17:54:13	Сом	Малая.	13,55	3	Опарыш	Рыба
25.03.2010 17:58:05	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 17:58:05	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 18:09:37	Рыбалка остановлена (капча)					Рыба
25.03.2010 18:11:22	Рыбалка запущена.					Рыба
25.03.2010 18:11:29	Сом	Гигантская.	15,15	7	Опарыш	Рыба
25.03.2010 18:11:29	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 18:15:21	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 18:15:21	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 18:23:07	Сом	Большая.	14,45	5	Опарыш	Рыба
